time,base_volume,quote_volume,close,high,low,open,symbol,tradecount
2020-09-14 15:00:00,499798.68,16489205.212114,33.2652,33.3888,32.3853,32.4491,BNB/USDT,24875
2020-09-14 14:00:00,374149.89,12088728.131307,32.458,32.5858,31.8,31.9177,BNB/USDT,20363
2020-09-14 13:00:00,381694.39,12298520.55322,31.9254,32.7444,31.8,32.4753,BNB/USDT,23253
2020-09-14 12:00:00,369930.01,11963674.036083,32.4667,32.8,31.888,32.7131,BNB/USDT,20374
2020-09-14 11:00:00,451561.76,14770848.401713,32.7131,32.988,32.2391,32.4896,BNB/USDT,24217
2020-09-14 10:00:00,515505.65,16516312.071389,32.4889,32.5463,31.5355,32.0077,BNB/USDT,23517
2020-09-14 09:00:00,644718.69,20495787.029739,32.0259,32.3,31.0816,31.1218,BNB/USDT,32388
2020-09-14 08:00:00,613952.7,19103043.750103,31.1096,31.87,30.0355,30.2914,BNB/USDT,32928
2020-09-14 07:00:00,156794.77,4716943.079398,30.271,30.3763,29.8237,29.9715,BNB/USDT,9942
2020-09-14 06:00:00,248606.68,7464698.681786,29.9777,30.3654,29.7653,30.2055,BNB/USDT,11655
2020-09-14 05:00:00,132408.52,3968098.279861,30.2199,30.33,29.8,30.0727,BNB/USDT,7418
2020-09-14 04:00:00,172920.76,5179111.026048,30.0714,30.1734,29.7023,30.005,BNB/USDT,10561
2020-09-14 03:00:00,317016.93,9501489.768065,30.0174,30.54,29.2,29.544,BNB/USDT,17920
2020-09-14 02:00:00,190799.34,5674910.826142,29.5126,29.9782,29.4639,29.8124,BNB/USDT,13960
2020-09-14 01:00:00,285197.26,8382503.069702,29.8163,29.8193,29.0,29.614,BNB/USDT,18369
2020-09-14 00:00:00,381370.59,11428962.963747,29.617,31.1656,29.2865,31.1656,BNB/USDT,22141
2020-09-13 23:00:00,258545.5,7981753.252243,31.1656,31.1657,30.5371,31.0101,BNB/USDT,15329
2020-09-13 22:00:00,226356.36,6993477.053374,31.0138,31.2187,30.411,30.8807,BNB/USDT,14170
2020-09-13 21:00:00,226917.85,7016095.984898,30.8779,31.4164,30.5212,30.9457,BNB/USDT,15011
2020-09-13 20:00:00,386716.97,11836140.395027,30.9346,31.16,30.047,30.3704,BNB/USDT,19914
2020-09-13 19:00:00,248449.76,7525027.266676,30.3749,30.6453,29.71,29.8744,BNB/USDT,17428
2020-09-13 18:00:00,130880.78,3931573.542362,29.8732,30.3797,29.8,30.2679,BNB/USDT,11794
2020-09-13 17:00:00,317344.09,9570797.980847,30.2595,30.5206,29.7363,30.4585,BNB/USDT,19250
2020-09-13 16:00:00,694232.85,20777006.584222,30.4473,30.6651,29.0,29.7827,BNB/USDT,34522
2020-09-13 15:00:00,465472.34,14093127.940508,29.7802,30.8084,29.5289,30.3174,BNB/USDT,27530
2020-09-13 14:00:00,488205.07,14897362.311088,30.3131,31.171,29.9234,30.9099,BNB/USDT,29164
2020-09-13 13:00:00,474206.23,14294826.936436,30.8976,31.1685,29.25,29.5197,BNB/USDT,23582
2020-09-13 12:00:00,601406.34,17760180.141737,29.5186,30.0,28.8954,29.1938,BNB/USDT,31805
2020-09-13 11:00:00,859915.98,25530238.196911,29.1989,31.2523,27.61,30.8644,BNB/USDT,38350
2020-09-13 10:00:00,526404.41,16337871.859984,30.8522,31.6563,30.5242,31.6563,BNB/USDT,27425
2020-09-13 09:00:00,583072.45,18601377.321338,31.6564,32.4401,31.43,31.8089,BNB/USDT,30365
2020-09-13 08:00:00,338340.28,10585988.748308,31.8097,31.8369,30.8348,31.235,BNB/USDT,19636
2020-09-13 07:00:00,346965.99,10805998.130494,31.243,31.6093,30.5133,30.5133,BNB/USDT,19313
2020-09-13 06:00:00,256895.22,7925347.387253,30.5124,31.2342,30.4146,30.868,BNB/USDT,14163
2020-09-13 05:00:00,304274.82,9352183.608189,30.856,31.11,30.2738,30.6998,BNB/USDT,17706
2020-09-13 04:00:00,473704.5,14707959.171173,30.6999,31.5173,30.6225,31.3748,BNB/USDT,27213
2020-09-13 03:00:00,1059712.58,33112877.062201,31.3748,32.1,29.9242,29.9661,BNB/USDT,48457
2020-09-13 02:00:00,413677.85,12365543.487562,29.9623,30.28,29.49,29.9999,BNB/USDT,22400
2020-09-13 01:00:00,463927.05,13697655.937664,29.9871,30.1253,28.9001,29.2169,BNB/USDT,24639
2020-09-13 00:00:00,500590.39,14461838.440246,29.2047,29.5,28.12,28.5044,BNB/USDT,24337
2020-09-12 23:00:00,109358.2,3095725.135881,28.505,28.527,28.0816,28.2375,BNB/USDT,8141
2020-09-12 22:00:00,113995.53,3212640.029131,28.2436,28.5305,28.0253,28.528,BNB/USDT,8646
2020-09-12 21:00:00,165121.21,4652578.978378,28.528,28.528,27.5701,27.6949,BNB/USDT,12362
2020-09-12 20:00:00,160133.63,4454900.534368,27.6957,28.0,27.565,27.665,BNB/USDT,12068
2020-09-12 19:00:00,71242.43,1964545.984802,27.655,27.6999,27.4309,27.6085,BNB/USDT,7113
2020-09-12 18:00:00,172376.0,4727100.274794,27.6149,27.8,27.1668,27.2497,BNB/USDT,13535
2020-09-12 17:00:00,116704.04,3162984.112406,27.2498,27.2888,26.9102,27.2571,BNB/USDT,8569
2020-09-12 16:00:00,153064.9,4167754.818362,27.2571,27.5257,27.0619,27.5146,BNB/USDT,10840
2020-09-12 15:00:00,209198.88,5755340.847696,27.5058,27.6656,27.3815,27.5978,BNB/USDT,10234
2020-09-12 14:00:00,287352.93,7874712.596323,27.5969,27.6419,26.9802,26.9964,BNB/USDT,15883
2020-09-12 13:00:00,231454.34,6232600.603453,26.9964,27.2494,26.6755,26.9148,BNB/USDT,13935
2020-09-12 12:00:00,381136.7,10391590.155368,26.9149,27.75,26.7,27.6406,BNB/USDT,20522
2020-09-12 11:00:00,281855.27,7752842.51989,27.6406,27.7597,27.3283,27.3497,BNB/USDT,16718
2020-09-12 10:00:00,385889.48,10645582.990736,27.3421,27.9995,27.255,27.5677,BNB/USDT,22878
2020-09-12 09:00:00,557481.62,15194790.284862,27.56,27.6,26.7259,26.7982,BNB/USDT,29774
2020-09-12 08:00:00,257678.36,6837306.985953,26.7984,26.8678,26.2628,26.6563,BNB/USDT,14784
2020-09-12 07:00:00,266904.55,7032663.032323,26.6568,26.7628,26.0624,26.2288,BNB/USDT,14588
2020-09-12 06:00:00,164468.56,4342915.151889,26.2293,26.5653,26.2021,26.4278,BNB/USDT,9246
2020-09-12 05:00:00,330958.96,8712033.024957,26.4295,26.6593,25.976,26.2608,BNB/USDT,16534
2020-09-12 04:00:00,355186.13,9429296.247566,26.2602,26.8679,26.1727,26.6012,BNB/USDT,17628
2020-09-12 03:00:00,363262.83,9626077.618045,26.5972,26.6552,26.2188,26.4262,BNB/USDT,16872
2020-09-12 02:00:00,442697.73,11616711.882327,26.4192,26.5695,25.8232,26.155,BNB/USDT,25633
2020-09-12 01:00:00,331763.27,8592906.24498,26.1706,26.231,25.6602,25.8384,BNB/USDT,15078
2020-09-12 00:00:00,629394.28,16331606.89905,25.8379,26.35,25.3575,25.4,BNB/USDT,28027
2020-09-11 23:00:00,383188.05,9745969.173006,25.399,25.6969,25.1993,25.5712,BNB/USDT,11547
2020-09-11 22:00:00,348087.14,8851272.75114,25.5679,25.6,25.1624,25.173,BNB/USDT,10928
2020-09-11 21:00:00,160468.4,4027319.685166,25.1632,25.25,24.9587,25.1725,BNB/USDT,6879
2020-09-11 20:00:00,144590.5,3608424.033118,25.1725,25.1899,24.7,24.7925,BNB/USDT,9029
2020-09-11 19:00:00,117013.39,2901030.587039,24.7874,24.9264,24.69,24.84,BNB/USDT,6434
2020-09-11 18:00:00,201352.85,4986458.971922,24.8438,24.8931,24.5717,24.5905,BNB/USDT,11105
2020-09-11 17:00:00,129354.54,3156235.63506,24.5888,24.6,24.2,24.4348,BNB/USDT,5780
2020-09-11 16:00:00,129794.81,3164188.640747,24.4376,24.5317,24.164,24.2627,BNB/USDT,7744
2020-09-11 15:00:00,118953.84,2900099.680825,24.2628,24.5987,24.1857,24.4499,BNB/USDT,9329
2020-09-11 14:00:00,121831.77,2952593.881482,24.45,24.45,24.05,24.295,BNB/USDT,10224
2020-09-11 13:00:00,248058.96,5990757.222548,24.295,24.4586,23.5835,23.6988,BNB/USDT,19787
2020-09-11 12:00:00,58223.65,1368856.839795,23.6988,23.6991,23.3318,23.3318,BNB/USDT,5339
2020-09-11 11:00:00,87112.81,2042876.178668,23.34,23.6675,23.2727,23.6275,BNB/USDT,6367
2020-09-11 10:00:00,48063.67,1134955.752671,23.6258,23.7935,23.5,23.7,BNB/USDT,4577
2020-09-11 09:00:00,115392.95,2742374.786171,23.6946,23.95,23.5734,23.7291,BNB/USDT,9574
2020-09-11 08:00:00,96670.18,2303930.7563,23.7294,23.98,23.6799,23.7889,BNB/USDT,7307
2020-09-11 07:00:00,84861.96,2018474.171707,23.7781,23.9468,23.6247,23.7595,BNB/USDT,6332
2020-09-11 06:00:00,86810.82,2051534.266835,23.758,23.8891,23.4322,23.6175,BNB/USDT,8300
2020-09-11 05:00:00,97860.66,2296722.294604,23.6225,23.7105,23.2337,23.3156,BNB/USDT,8714
2020-09-11 04:00:00,143842.73,3351492.698359,23.3155,23.5036,23.0677,23.1384,BNB/USDT,10399
2020-09-11 03:00:00,146466.04,3423278.977548,23.1324,23.6373,23.11,23.4158,BNB/USDT,11084
2020-09-11 02:00:00,172601.78,4060958.119838,23.4158,23.8062,23.2595,23.7,BNB/USDT,11382
2020-09-11 01:00:00,173423.77,4144364.420963,23.6999,24.221,23.5977,24.1986,BNB/USDT,10773
2020-09-11 00:00:00,208579.8,5052465.081748,24.1983,24.5579,24.0011,24.5579,BNB/USDT,12102
2020-09-10 23:00:00,125254.94,3049522.372324,24.5489,24.5691,24.1974,24.4394,BNB/USDT,8728
2020-09-10 22:00:00,49937.94,1223365.621464,24.4395,24.6532,24.4008,24.638,BNB/USDT,4566
2020-09-10 21:00:00,49206.77,1205630.435365,24.6365,24.68,24.3449,24.4313,BNB/USDT,5343
2020-09-10 20:00:00,68104.41,1668466.165358,24.4302,24.6686,24.3333,24.4488,BNB/USDT,7694
2020-09-10 19:00:00,96069.26,2349752.678972,24.4417,24.6314,24.2893,24.4287,BNB/USDT,9171
2020-09-10 18:00:00,187986.01,4618365.684655,24.4243,25.0112,24.292,25.009,BNB/USDT,13412
2020-09-10 17:00:00,263911.58,6585382.678725,25.009,25.2448,24.5578,24.6628,BNB/USDT,14949
2020-09-10 16:00:00,337056.74,8401131.183451,24.6613,25.362,24.5577,25.1179,BNB/USDT,19338
2020-09-10 15:00:00,180137.88,4501720.926114,25.1213,25.1599,24.72,24.9216,BNB/USDT,12545
2020-09-10 14:00:00,267134.01,6753968.625948,24.9276,25.67,24.8819,25.4297,BNB/USDT,16038
2020-09-10 13:00:00,275586.43,6997998.268012,25.4299,25.5536,25.05,25.1659,BNB/USDT,14325
2020-09-10 12:00:00,196746.09,4970610.857467,25.1581,25.4335,25.0592,25.0729,BNB/USDT,13165
2020-09-10 11:00:00,120393.28,3000228.303887,25.0772,25.2,24.5714,24.8195,BNB/USDT,8601
2020-09-10 10:00:00,203365.02,5074991.252568,24.8195,25.2,24.7172,24.8224,BNB/USDT,11472
2020-09-10 09:00:00,181048.52,4478035.169895,24.8163,24.95,24.4064,24.5051,BNB/USDT,11757
